fam_id	annotation_id	annotation_fraction
422951	IPR010432	0.333333333333333
422952	IPR002082	1
422952	IPR006130	1
422952	IPR006132	1
422954	IPR021676	1
422955	IPR012337	1
422957	IPR003343	1
422957	IPR003961	1
422957	IPR004843	1
422957	IPR008964	1
422957	IPR013783	1
422957	IPR015914	1
422963	IPR010380	1
422964	IPR003497	1
422965	IPR002060	1
422965	IPR008949	1
422966	IPR010148	1
422968	IPR001471	0.25
422972	IPR016128	0.666666666666667
422972	IPR024440	1
422974	IPR011042	1
422974	IPR011110	1
422975	IPR002933	1
422979	IPR008454	0.5
422982	IPR003343	0.5
422982	IPR005084	0.5
422982	IPR008964	0.5
422982	IPR011683	0.5
422982	IPR013781	0.5
422982	IPR017853	0.5
422982	IPR019931	0.5
422982	IPR025883	0.5
422985	IPR002145	0.5
422987	IPR006429	1
422988	IPR003735	1
422990	IPR009875	0.333333333333333
422993	IPR001547	1
422993	IPR003305	1
422993	IPR008979	1
422993	IPR013781	1
422993	IPR016134	1
422993	IPR017853	1
422993	IPR018242	0.5
422993	IPR018247	0.5
422995	IPR006260	1
422996	IPR002495	0.5
423000	IPR022741	1
423008	IPR008278	0.857142857142857
423011	IPR011335	0.5
423015	IPR003675	1
423016	IPR000182	0.5
423016	IPR016181	1
423020	IPR001584	0.2
423020	IPR002514	1
423020	IPR009057	1
423020	IPR012337	1
423020	IPR025948	1
423024	IPR020846	1
423026	IPR025474	1
423030	IPR006992	1
423031	IPR004899	1
423031	IPR006315	1
423031	IPR011050	1
423031	IPR012332	1
423032	IPR000253	1
423032	IPR008984	1
423032	IPR017735	0.9
423033	IPR020256	1
423035	IPR001915	0.5
423036	IPR002559	1
423038	IPR011050	1
423038	IPR013425	1
423039	IPR005323	1
423039	IPR005877	0.666666666666667
423039	IPR013784	1
423043	IPR001440	0.333333333333333
423043	IPR011990	0.333333333333333
423043	IPR011991	0.333333333333333
423043	IPR013026	0.333333333333333
423043	IPR013105	0.333333333333333
423043	IPR019734	0.333333333333333
423044	IPR021904	0.75
423045	IPR015330	1
423051	IPR001623	1
423051	IPR001680	1
423051	IPR003095	1
423051	IPR015943	1
423051	IPR017986	1
423051	IPR019775	1
423051	IPR020472	1
423052	IPR024361	1
423054	IPR005272	1
423056	IPR011990	0.5
423060	IPR003594	1
423060	IPR003661	1
423060	IPR005467	1
423060	IPR009082	0.666666666666667
423062	IPR004474	1
423068	IPR000620	0.333333333333333
423072	IPR002145	0.5
423072	IPR010985	0.5
423072	IPR013321	0.5
423075	IPR021529	0.666666666666667
423077	IPR001584	1
423077	IPR012337	1
423077	IPR015378	1
423078	IPR007530	1
423081	IPR000103	1
423083	IPR011044	0.25
423083	IPR011047	1
423083	IPR018391	0.5
423084	IPR001789	1
423084	IPR003594	1
423084	IPR003660	1
423084	IPR003661	1
423084	IPR004358	1
423084	IPR005467	1
423084	IPR008207	0.333333333333333
423084	IPR009082	1
423084	IPR011006	1
423086	IPR024291	1
423087	IPR025269	1
423088	IPR004703	1
423090	IPR002545	1
423090	IPR003594	0.333333333333333
423090	IPR008207	1
423101	IPR004820	1
423101	IPR004821	1
423101	IPR014729	1
423104	IPR001387	0.5
423104	IPR010982	0.5
423105	IPR000086	0.666666666666667
423105	IPR000445	0.333333333333333
423105	IPR003265	0.666666666666667
423105	IPR003651	0.333333333333333
423105	IPR004035	0.333333333333333
423105	IPR004036	0.333333333333333
423105	IPR005760	0.666666666666667
423105	IPR011257	0.666666666666667
423105	IPR015797	0.666666666666667
423105	IPR023170	0.666666666666667
423109	IPR005532	0.5
423109	IPR010836	0.5
423109	IPR016187	0.5
423114	IPR013973	0.5
423118	IPR002482	1
423118	IPR014248	1
423118	IPR018392	1
423119	IPR000726	0.5
423119	IPR003610	0.5
423119	IPR016283	0.5
423119	IPR023346	0.5
423120	IPR002130	1
423120	IPR011600	1
423120	IPR018247	1
423120	IPR018249	1
423122	IPR006622	0.5
423122	IPR011051	1
423122	IPR013096	1
423122	IPR014710	1
423122	IPR018967	1
423125	IPR002711	1
423127	IPR004474	1
423129	IPR011042	1
423130	IPR000212	1
423130	IPR014017	1
423133	IPR000111	0.5
423133	IPR013785	0.5
423133	IPR017853	0.5
423138	IPR000905	0.5
423138	IPR022496	0.5
423140	IPR004843	1
423145	IPR017589	1
423150	IPR021235	1
423154	IPR011992	1
423154	IPR018247	1
423154	IPR018249	1
423156	IPR001227	1
423156	IPR013114	1
423156	IPR014030	1
423156	IPR014031	1
423156	IPR014043	0.666666666666667
423156	IPR016035	1
423156	IPR016038	1
423156	IPR016039	1
423156	IPR020801	1
423156	IPR020841	1
423157	IPR007826	1
423158	IPR000326	1
423158	IPR001011	1
423158	IPR016118	1
423158	IPR017946	1
423159	IPR011991	0.5
423163	IPR001818	1
423163	IPR024079	1
423164	IPR018841	1
423166	IPR002729	1
423166	IPR019855	1
423167	IPR008985	1
423167	IPR011041	1
423167	IPR011042	1
423167	IPR012938	1
423167	IPR013320	1
423174	IPR001179	0.666666666666667
423174	IPR005215	0.666666666666667
423174	IPR008880	0.666666666666667
423174	IPR008881	0.666666666666667
423175	IPR001736	1
423175	IPR025202	1
423176	IPR013749	1
423180	IPR012944	0.5
423181	IPR025699	0.5
423184	IPR013491	0.666666666666667
423186	IPR006597	1
423186	IPR011990	1
423187	IPR001915	1
423189	IPR005527	1
423190	IPR010064	1
423191	IPR011701	0.8
423191	IPR016196	0.8
423195	IPR001375	0.5
423195	IPR011042	1
423202	IPR000157	1
423202	IPR013568	1
423203	IPR014044	1
423204	IPR025072	1
423206	IPR002205	1
423206	IPR006691	1
423206	IPR013757	1
423206	IPR013760	1
423206	IPR024946	0.5
423211	IPR024302	1
423212	IPR002505	1
423212	IPR004614	1
423214	IPR018841	1
423215	IPR011204	1
423216	IPR010982	0.666666666666667
423222	IPR003329	1
423222	IPR006190	0.8
423222	IPR013132	1
423222	IPR013785	1
423228	IPR002524	1
423229	IPR007331	1
423232	IPR025378	1
423233	IPR016566	1
423234	IPR003373	0.5
423234	IPR005225	0.5
423234	IPR011619	0.5
423234	IPR011640	0.5
423234	IPR011642	0.5
423235	IPR008985	1
423235	IPR013320	1
423243	IPR007577	0.666666666666667
423247	IPR000494	1
423247	IPR003961	1
423247	IPR013783	1
423248	IPR006047	1
423248	IPR006589	1
423248	IPR013780	1
423248	IPR013781	1
423248	IPR015902	1
423248	IPR017853	1
423251	IPR008966	1
423251	IPR011252	1
423251	IPR019931	0.75
423253	IPR000808	0.75
423253	IPR019591	1
423253	IPR025669	0.5
423254	IPR011335	1
423254	IPR011856	0.5
423256	IPR000281	1
423256	IPR001347	1
423256	IPR009057	1
423256	IPR011991	1
423258	IPR008985	1
423258	IPR011050	1
423258	IPR012334	1
423258	IPR013320	1
423265	IPR007621	1
423267	IPR009061	0.75
423267	IPR011991	0.25
423270	IPR003838	1
423270	IPR025857	0.5
423271	IPR012307	1
423271	IPR013022	1
423275	IPR002575	0.666666666666667
423275	IPR011009	0.666666666666667
423276	IPR001778	1
423276	IPR008640	1
423277	IPR021695	1
423283	IPR001667	0.5
423283	IPR003156	0.5
423283	IPR004610	0.5
423285	IPR000103	1
423285	IPR013027	1
423285	IPR023753	1
423292	IPR021109	1
423293	IPR003715	0.5
423294	IPR001048	1
423294	IPR001341	0.5
423294	IPR005260	0.5
423294	IPR018042	0.5
423296	IPR018337	0.5
423297	IPR005644	0.5
423301	IPR002559	1
423301	IPR012337	1
423302	IPR005877	1
423303	IPR010722	1
423303	IPR013785	1
423303	IPR024021	0.5
423304	IPR003141	1
423304	IPR004013	1
423304	IPR016195	1
423308	IPR002202	1
423308	IPR009029	1
423308	IPR023074	1
423308	IPR023076	1
423310	IPR000189	0.5
423310	IPR008258	0.5
423310	IPR023346	0.5
423311	IPR002509	1
423311	IPR005084	1
423311	IPR008979	1
423311	IPR011330	1
423312	IPR007595	1
423318	IPR006442	0.5
423320	IPR003777	1
423320	IPR005302	1
423320	IPR011037	1
423320	IPR015808	1
423320	IPR016040	1
423323	IPR016181	1
423325	IPR001959	0.5
423326	IPR001646	1
423328	IPR004477	0.5
423332	IPR013207	1
423335	IPR000719	0.5
423335	IPR002290	0.5
423335	IPR011009	0.5
423335	IPR020636	0.5
423337	IPR003646	1
423337	IPR022236	1
423338	IPR000515	1
423338	IPR001320	1
423338	IPR001638	1
423338	IPR010065	0.833333333333333
423338	IPR018313	0.166666666666667
423340	IPR016181	1
423340	IPR024320	1
423342	IPR005484	0.8
423342	IPR005485	0.8
423349	IPR002560	0.5
423350	IPR012280	0.5
423354	IPR010057	1
423361	IPR002482	1
423362	IPR000719	1
423362	IPR008266	1
423362	IPR011009	1
423362	IPR013229	1
423365	IPR000719	1
423365	IPR008266	1
423365	IPR011009	1
423365	IPR011990	1
423365	IPR013026	1
423365	IPR017441	1
423366	IPR000277	1
423366	IPR015421	1
423366	IPR015424	1
423374	IPR012925	0.5
423375	IPR005182	1
423377	IPR002525	1
423378	IPR023214	1
423382	IPR001173	1
423383	IPR011460	1
423384	IPR024370	1
423387	IPR018540	0.666666666666667
423392	IPR000326	1
423392	IPR016118	1
423393	IPR000719	0.5
423393	IPR011009	0.5
423394	IPR016196	1
423399	IPR011991	1
423400	IPR005363	1
423402	IPR008160	0.75
423404	IPR000014	1
423404	IPR000700	1
423404	IPR001610	1
423404	IPR001789	1
423404	IPR003594	1
423404	IPR003661	1
423404	IPR004358	1
423404	IPR005467	1
423404	IPR008207	0.5
423404	IPR009082	1
423404	IPR011006	1
423404	IPR013655	0.5
423404	IPR013702	1
423404	IPR019494	1
423405	IPR000121	1
423405	IPR006318	1
423405	IPR008279	1
423405	IPR008731	1
423405	IPR015813	1
423405	IPR018274	1
423405	IPR023151	1
423405	IPR024692	1
423406	IPR006530	0.666666666666667
423410	IPR010445	1
423414	IPR000330	1
423414	IPR001650	1
423414	IPR002296	1
423414	IPR014001	1
423423	IPR001133	0.5
423424	IPR001853	1
423424	IPR012336	1
423428	IPR000103	0.0454545454545455
423428	IPR001327	0.272727272727273
423428	IPR006005	0.818181818181818
423428	IPR009051	0.818181818181818
423428	IPR012285	0.818181818181818
423428	IPR013027	0.0454545454545455
423428	IPR016040	0.272727272727273
423428	IPR017896	0.0909090909090909
423428	IPR023753	0.818181818181818
423430	IPR004961	1
423432	IPR025870	1
423433	IPR008619	1
423433	IPR010069	1
423434	IPR001482	1
423434	IPR001650	1
423434	IPR003593	1
423434	IPR007502	1
423434	IPR011709	1
423434	IPR014001	1
423434	IPR024590	1
423436	IPR018841	1
423438	IPR011991	1
423440	IPR003593	0.5
423442	IPR010759	0.5
423442	IPR015947	1
423444	IPR008972	1
423444	IPR015078	0.5
423447	IPR018649	1
423449	IPR025400	1
423456	IPR025517	1
423457	IPR002123	1
423457	IPR006383	1
423457	IPR006385	1
423457	IPR023214	1
423459	IPR001801	0.5
423460	IPR011047	1
423460	IPR018391	0.380952380952381
423461	IPR022385	1
423462	IPR014044	0.5
423463	IPR000089	1
423463	IPR001078	1
423463	IPR003016	1
423463	IPR004167	1
423463	IPR011053	1
423463	IPR023213	1
423464	IPR011739	0.5
423464	IPR019056	0.5
423468	IPR016187	0.5
423470	IPR025870	1
423471	IPR002686	1
423474	IPR002525	1
423475	IPR018337	1
423476	IPR000719	1
423476	IPR002290	1
423476	IPR008271	1
423476	IPR011009	1
423476	IPR011528	1
423476	IPR017441	1
423479	IPR000262	1
423479	IPR008259	0.5
423479	IPR012133	1
423479	IPR013785	1
423480	IPR008215	0.25
423481	IPR005158	0.714285714285714
423481	IPR011990	0.857142857142857
423481	IPR013026	0.142857142857143
423481	IPR019734	0.428571428571429
423481	IPR025662	0.428571428571429
423482	IPR002110	1
423482	IPR020683	1
423483	IPR009362	1
423485	IPR011708	1
423486	IPR013424	0.5
423487	IPR004556	1
423487	IPR007848	0.5
423487	IPR017127	0.5
423488	IPR007168	1
423489	IPR019606	1
423490	IPR003795	1
423494	IPR000477	0.625
423500	IPR003838	1
423500	IPR025857	0.333333333333333
423502	IPR001650	1
423502	IPR006935	1
423502	IPR014001	1
423504	IPR007168	1
423507	IPR011990	0.5
423507	IPR013026	0.5
423509	IPR003594	1
423510	IPR009003	1
423511	IPR013217	0.5
423513	IPR003646	1
423514	IPR000223	1
423514	IPR011056	1
423514	IPR015927	1
423514	IPR019533	1
423515	IPR008278	1
423516	IPR004477	0.833333333333333
423520	IPR018466	0.25
423520	IPR024079	1
423522	IPR007115	1
423522	IPR022470	0.166666666666667
423526	IPR013491	1
423529	IPR006530	0.888888888888889
423529	IPR011042	0.037037037037037
423538	IPR025408	1
423540	IPR007921	1
423540	IPR018337	1
423541	IPR003367	0.333333333333333
423541	IPR006664	1
423541	IPR006665	1
423541	IPR006690	0.333333333333333
423541	IPR011250	1
423542	IPR025874	0.5
423543	IPR006530	1
423544	IPR000743	1
423544	IPR006626	1
423544	IPR011050	1
423544	IPR012334	1
423547	IPR001736	1
423547	IPR015679	0.333333333333333
423547	IPR025202	1
423551	IPR006343	1
423551	IPR025400	1
423552	IPR000531	1
423554	IPR004089	0.5
423554	IPR008979	0.5
423555	IPR001173	0.666666666666667
423555	IPR019290	0.333333333333333
423558	IPR004379	0.5
423558	IPR015899	0.5
423561	IPR002509	1
423561	IPR011330	1
423567	IPR021508	0.5
423571	IPR000387	0.5
423571	IPR016130	1
423571	IPR025163	1
423574	IPR004879	0.5
423574	IPR005746	1
423574	IPR012336	1
423574	IPR013766	0.5
423574	IPR017937	0.5
423577	IPR001647	1
423577	IPR009057	1
423577	IPR015893	1
423578	IPR000601	0.666666666666667
423578	IPR008754	1
423578	IPR022409	0.666666666666667
423578	IPR024079	1
423582	IPR006935	0.5
423582	IPR022625	0.5
423588	IPR025634	1
423591	IPR004455	1
423591	IPR016040	0.5
423591	IPR018247	0.5
423592	IPR004401	0.5
423595	IPR001952	1
423595	IPR017849	1
423595	IPR017850	1
423597	IPR001288	1
423597	IPR019814	1
423597	IPR019815	1
423601	IPR025509	1
423604	IPR004839	1
423604	IPR015422	1
423604	IPR015424	1
423605	IPR006311	1
423607	IPR007523	1
423608	IPR002110	1
423608	IPR011990	0.5
423608	IPR020683	1
423609	IPR001434	0.25
423609	IPR002909	0.75
423609	IPR011045	0.25
423609	IPR011048	0.5
423609	IPR011635	0.25
423609	IPR013783	1
423609	IPR014756	1
423609	IPR015943	0.75
423610	IPR025870	1
423611	IPR000772	1
423611	IPR001119	1
423611	IPR003961	0.4
423611	IPR005084	1
423611	IPR006626	1
423611	IPR008964	0.2
423611	IPR008979	1
423611	IPR011050	1
423611	IPR012334	1
423611	IPR013783	0.4
423612	IPR000719	0.5
423612	IPR001258	0.5
423612	IPR002290	0.5
423612	IPR008271	0.5
423612	IPR011009	0.5
423612	IPR011042	0.5
423612	IPR013017	0.5
423612	IPR017441	0.5
423615	IPR021979	0.5
423617	IPR000064	0.5
423618	IPR006448	1
423620	IPR005532	0.333333333333333
423620	IPR011460	0.666666666666667
423622	IPR002502	1
423622	IPR024968	1
423625	IPR001647	1
423625	IPR009057	1
423625	IPR015893	1
423625	IPR023772	0.5
423626	IPR000883	1
423626	IPR023616	1
423628	IPR007139	1
423629	IPR005165	0.333333333333333
423629	IPR011049	1
423629	IPR011509	1
423629	IPR020972	0.333333333333333
423629	IPR020974	1
423629	IPR022767	0.666666666666667
423634	IPR021235	1
423637	IPR019931	0.5
423638	IPR007492	1
423640	IPR018660	0.5
423643	IPR007069	1
423644	IPR001764	1
423644	IPR017853	1
423644	IPR019800	1
423645	IPR011050	1
423645	IPR012334	1
423648	IPR025273	0.4
423654	IPR000792	0.666666666666667
423654	IPR011991	0.666666666666667
423654	IPR016032	0.666666666666667
423658	IPR001539	1
423661	IPR000600	1
423661	IPR001250	1
423661	IPR004654	0.333333333333333
423661	IPR011051	1
423661	IPR014710	1
423662	IPR000531	1
423662	IPR010916	0.666666666666667
423662	IPR012910	1
423666	IPR007450	1
423669	IPR006691	0.5
423671	IPR008638	1
423671	IPR011050	1
423671	IPR011493	0.333333333333333
423671	IPR012334	0.666666666666667
423671	IPR024973	0.333333333333333
423673	IPR004919	1
423677	IPR008729	0.666666666666667
423677	IPR011038	0.666666666666667
423677	IPR012674	0.666666666666667
423678	IPR000160	1
423678	IPR001054	1
423678	IPR009057	1
423678	IPR018060	1
423678	IPR020449	0.666666666666667
423680	IPR022561	1
423681	IPR001611	0.5
423684	IPR002129	1
423684	IPR010107	1
423684	IPR015424	1
423685	IPR025680	1
423686	IPR000917	1
423686	IPR017849	1
423686	IPR017850	1
423690	IPR006683	0.5
423693	IPR003961	1
423693	IPR006626	1
423693	IPR007742	0.5
423693	IPR011050	1
423693	IPR012334	1
423693	IPR013783	0.5
423698	IPR001670	1
423699	IPR002616	0.666666666666667
423701	IPR002035	1
423701	IPR006860	1
423701	IPR011990	1
423701	IPR013026	1
423701	IPR013694	1
423701	IPR019734	0.5
423703	IPR012340	0.5
423706	IPR000675	1
423706	IPR011150	1
423708	IPR008985	0.5
423708	IPR013320	0.5
423715	IPR013685	0.333333333333333
423720	IPR000772	0.5
423720	IPR002105	0.5
423720	IPR003961	0.5
423720	IPR016134	0.5
423720	IPR018242	0.5
423722	IPR009731	1
423725	IPR020126	0.5
423728	IPR003439	1
423728	IPR017871	0.5
423729	IPR001082	1
423733	IPR018873	1
423736	IPR008254	0.5
423737	IPR000064	1
423738	IPR001478	0.5
423738	IPR006626	0.5
423738	IPR011050	0.5
423738	IPR012334	0.5
423744	IPR007560	1
423744	IPR011335	1
423744	IPR011856	1
423749	IPR005046	1
423749	IPR005877	1
423749	IPR011889	1
423751	IPR011990	0.5
423752	IPR001343	0.2
423752	IPR002035	0.8
423752	IPR003995	0.2
423752	IPR010221	0.4
423752	IPR011049	0.8
423752	IPR018511	0.8
423752	IPR019959	0.8
423754	IPR012337	1
423755	IPR010260	1
423757	IPR020891	0.142857142857143
423757	IPR025657	1
423758	IPR000568	1
423759	IPR006311	0.5
423759	IPR020683	1
423762	IPR016196	1
423762	IPR020846	1
423762	IPR024671	1
423764	IPR007213	1
423765	IPR001387	1
423765	IPR010982	1
423767	IPR008969	0.666666666666667
423767	IPR013784	0.333333333333333
423767	IPR014766	1
423768	IPR003807	1
423769	IPR006553	0.6
423770	IPR000385	0.333333333333333
423770	IPR007197	1
423770	IPR013785	0.666666666666667
423770	IPR023404	0.333333333333333
423771	IPR012507	1
423776	IPR002196	1
423776	IPR023346	1
423776	IPR023347	1
423777	IPR003115	1
423778	IPR001440	0.5
423778	IPR011990	0.5
423778	IPR013026	0.5
423778	IPR019734	0.5
423779	IPR003653	1
423786	IPR006531	1
423786	IPR018769	0.5
423786	IPR024079	0.5
423793	IPR005320	1
423793	IPR011811	1
423794	IPR012337	0.5
423796	IPR014059	1
423796	IPR014862	1
423798	IPR010621	1
423798	IPR023289	1
423802	IPR003607	0.25
423802	IPR006674	1
423803	IPR000595	1
423803	IPR000644	1
423803	IPR001327	1
423803	IPR013027	1
423803	IPR013785	0.5
423803	IPR014710	1
423803	IPR018490	1
423803	IPR023753	1
423804	IPR010985	1
423804	IPR013321	1
423804	IPR014864	1
423805	IPR003106	0.5
423811	IPR005546	0.666666666666667
423811	IPR011250	1
423811	IPR017690	0.333333333333333
423816	IPR005046	1
423816	IPR011889	1
423817	IPR000415	1
423817	IPR002847	1
423817	IPR008225	1
423817	IPR019943	1
423817	IPR023661	1
423819	IPR007379	1
423819	IPR010903	0.5
423820	IPR016064	1
423821	IPR025714	1
423823	IPR006497	1
423824	IPR001173	1
423825	IPR001440	0.5
423825	IPR003107	0.25
423825	IPR011990	1
423825	IPR013026	1
423825	IPR013105	0.5
423825	IPR019734	1
423826	IPR009459	1
423826	IPR019931	0.333333333333333
423831	IPR019476	1
423831	IPR022266	1
423837	IPR004106	0.333333333333333
423838	IPR024445	1
423839	IPR000674	1
423839	IPR001041	1
423839	IPR002888	1
423839	IPR006058	1
423839	IPR008274	1
423839	IPR012675	1
423839	IPR017697	0.285714285714286
423843	IPR011050	1
423843	IPR011459	1
423843	IPR012334	1
423844	IPR005877	0.818181818181818
423844	IPR019931	0.272727272727273
423847	IPR003356	1
423852	IPR004375	1
423856	IPR007527	1
423859	IPR019563	1
423862	IPR003719	1
423866	IPR000165	1
423866	IPR008928	1
423866	IPR011613	1
423866	IPR012341	1
423867	IPR000515	1
423868	IPR018873	1
423872	IPR005654	1
423873	IPR021486	1
423877	IPR003646	1
423878	IPR010718	1
423880	IPR011008	1
423880	IPR012577	1
423881	IPR011990	0.5
423885	IPR025139	1
423886	IPR025218	0.5
423887	IPR006431	1
423890	IPR000620	1
423891	IPR001343	0.333333333333333
423891	IPR002126	1
423891	IPR002509	1
423891	IPR003995	0.333333333333333
423891	IPR011049	1
423891	IPR011330	1
423891	IPR015919	1
423891	IPR018511	1
423894	IPR006027	0.5
423898	IPR001296	0.5
423898	IPR007391	1
423899	IPR000209	1
423899	IPR006530	1
423899	IPR006652	0.5
423899	IPR015500	1
423899	IPR015915	0.5
423899	IPR022398	1
423899	IPR023827	0.5
423899	IPR023828	1
423900	IPR001750	0.5
423904	IPR002559	0.928571428571429
423905	IPR010534	1
423906	IPR002694	1
423907	IPR025518	0.5
423909	IPR021147	0.5
423911	IPR024311	0.333333333333333
423916	IPR001279	1
423916	IPR011108	1
423917	IPR004518	1
423920	IPR012640	0.5
423921	IPR001754	0.333333333333333
423921	IPR011060	0.333333333333333
423921	IPR013785	0.333333333333333
423921	IPR014732	0.333333333333333
423921	IPR018089	0.333333333333333
423927	IPR007400	1
423927	IPR012709	0.333333333333333
423928	IPR024983	0.5
423932	IPR000943	0.5
423932	IPR007624	0.5
423932	IPR007627	0.5
423932	IPR007630	0.5
423932	IPR009042	0.5
423932	IPR011991	0.5
423932	IPR013324	0.5
423932	IPR013325	0.5
423932	IPR014284	0.5
423934	IPR001343	0.5
423934	IPR011049	0.5
423934	IPR018511	0.5
423936	IPR008454	1
423936	IPR019931	0.666666666666667
423941	IPR011989	0.5
423941	IPR013491	0.666666666666667
423941	IPR016024	0.666666666666667
423943	IPR011611	1
423946	IPR011010	1
423946	IPR023109	0.5
423947	IPR003343	1
423947	IPR004129	1
423947	IPR008964	1
423947	IPR013378	1
423947	IPR017946	1
423949	IPR013830	0.666666666666667
423949	IPR013831	0.666666666666667
423950	IPR004095	1
423950	IPR006073	1
423950	IPR012676	1
423951	IPR003439	0.5
423954	IPR006260	1
423954	IPR008756	1
423957	IPR001440	0.5
423957	IPR011723	1
423957	IPR011990	1
423957	IPR013026	1
423957	IPR013105	0.5
423957	IPR019734	1
423959	IPR000587	1
423959	IPR000994	1
423963	IPR002145	0.5
423964	IPR023360	0.5
423965	IPR016196	1
423965	IPR020846	0.25
423969	IPR003607	1
423969	IPR005249	1
423969	IPR006674	1
423969	IPR007374	1
423969	IPR015947	1
423972	IPR018337	1
423974	IPR014710	1
423976	IPR008538	1
423976	IPR011335	1
423976	IPR012296	1
423977	IPR006638	1
423977	IPR007197	1
423981	IPR008638	0.666666666666667
423981	IPR011050	0.666666666666667
423981	IPR012334	0.666666666666667
423984	IPR025419	1
423985	IPR007406	1
423986	IPR021810	0.5
423988	IPR006145	1
423988	IPR020103	1
423991	IPR000836	1
423994	IPR013426	1
423994	IPR019127	1
423995	IPR015904	1
423998	IPR003856	1
424000	IPR001173	0.5
424005	IPR005490	0.5
424006	IPR001227	0.857142857142857
424006	IPR002198	0.285714285714286
424006	IPR003965	0.285714285714286
424006	IPR004136	0.857142857142857
424006	IPR009081	0.857142857142857
424006	IPR013785	0.857142857142857
424006	IPR013968	0.857142857142857
424006	IPR014030	0.857142857142857
424006	IPR014031	0.857142857142857
424006	IPR014043	0.857142857142857
424006	IPR016035	0.857142857142857
424006	IPR016036	0.857142857142857
424006	IPR016038	0.857142857142857
424006	IPR016039	0.857142857142857
424006	IPR016040	0.857142857142857
424006	IPR018201	0.571428571428571
424006	IPR020801	0.857142857142857
424006	IPR020807	0.285714285714286
424006	IPR020841	0.857142857142857
424006	IPR020842	0.857142857142857
424007	IPR005490	1
424011	IPR006047	1
424011	IPR013781	1
424011	IPR017853	1
424013	IPR010258	1
424013	IPR014142	1
424016	IPR010921	1
424022	IPR014818	1
424024	IPR003439	1
424024	IPR003593	0.5
424024	IPR017871	0.5
424025	IPR025295	0.5
424026	IPR001119	1
424027	IPR011040	1
424033	IPR001387	0.5
424033	IPR004451	0.5
424033	IPR010982	0.5
424034	IPR002649	1
424034	IPR016009	1
424034	IPR023148	1
424038	IPR022813	0.666666666666667
424047	IPR021736	0.5
424048	IPR006260	1
424052	IPR009331	1
424052	IPR011250	0.5
424052	IPR023614	0.5
424053	IPR014819	0.333333333333333
424055	IPR000387	1
424055	IPR000847	1
424055	IPR005119	1
424055	IPR011991	1
424055	IPR016130	1
424055	IPR025163	1
424057	IPR016196	1
424063	IPR003855	0.5
424065	IPR001509	1
424065	IPR003362	1
424065	IPR016040	1
424066	IPR000192	1
424066	IPR010969	0.666666666666667
424066	IPR015421	1
424066	IPR015422	0.666666666666667
424066	IPR015424	1
424066	IPR017695	1
424066	IPR020578	1
424071	IPR000772	1
424071	IPR002508	1
424071	IPR002901	0.333333333333333
424076	IPR024572	1
424084	IPR000209	1
424084	IPR015500	1
424084	IPR022398	1
424084	IPR023827	1
424086	IPR000397	1
424086	IPR016153	1
424086	IPR016154	1
424093	IPR003088	0.666666666666667
424093	IPR004852	1
424093	IPR009056	1
424093	IPR011031	0.666666666666667
424094	IPR003610	0.5
424094	IPR011047	1
424094	IPR015943	1
424094	IPR022218	1
424100	IPR003482	1
424102	IPR002482	0.75
424102	IPR018392	1
424103	IPR008456	1
424103	IPR008966	1
424103	IPR008970	1
424104	IPR011059	0.5
424105	IPR002692	1
424117	IPR002104	1
424117	IPR011010	1
424117	IPR013762	1
424120	IPR010180	0.666666666666667
424122	IPR012337	1
424122	IPR013520	1
424123	IPR011990	1
424126	IPR014201	1
424127	IPR001343	1
424127	IPR002126	1
424127	IPR011049	1
424127	IPR015919	1
424127	IPR018511	1
424129	IPR002657	1
424135	IPR011990	1
424135	IPR013026	1
424136	IPR003343	1
424136	IPR008964	0.956521739130435
424136	IPR011460	0.173913043478261
424139	IPR005532	1
424139	IPR016187	1
424141	IPR018711	1
424142	IPR000943	1
424142	IPR007627	1
424142	IPR007631	0.5
424142	IPR009042	0.5
424142	IPR011991	1
424142	IPR013324	1
424142	IPR013325	1
424142	IPR014284	1
424143	IPR002052	1
424144	IPR000767	0.333333333333333
424144	IPR007111	1
424145	IPR006143	1
424154	IPR010982	1
424156	IPR002711	1
424156	IPR003615	1
424157	IPR002105	0.666666666666667
424157	IPR008965	0.666666666666667
424157	IPR011490	1
424157	IPR016134	0.666666666666667
424157	IPR018247	0.666666666666667
424157	IPR018452	0.666666666666667
424157	IPR019931	1
424158	IPR000595	1
424158	IPR001450	1
424158	IPR014710	1
424158	IPR017896	1
424158	IPR017900	1
424158	IPR018488	0.5
424158	IPR018490	1
424162	IPR002482	1
424162	IPR018392	1
424164	IPR006500	1
424164	IPR014015	1
424164	IPR014818	1
424164	IPR014819	1
424164	IPR015330	0.5
424165	IPR001296	1
424167	IPR015947	0.5
424170	IPR005046	1
424170	IPR011889	0.5
424171	IPR010055	1
424173	IPR001543	1
424173	IPR001689	1
424180	IPR000847	1
424180	IPR011991	1
424185	IPR013216	1
424185	IPR023576	0.5
424189	IPR012337	1
424191	IPR000086	1
424191	IPR015797	0.666666666666667
424192	IPR003343	1
424192	IPR005490	1
424192	IPR008964	1
424192	IPR022029	0.666666666666667
424202	IPR004867	0.5
424202	IPR006558	0.5
424202	IPR008929	0.5
424202	IPR008985	1
424202	IPR013320	1
424204	IPR012903	1
424204	IPR022516	1
424205	IPR019117	1
424207	IPR002712	1
424207	IPR011067	1
424209	IPR002514	0.5
